episode,reward,length,time
986,-1.0,5,865.695273
987,-1.0,5,866.585589
988,9.0,9,867.711196
989,9.0,9,869.113354
990,0.0,6,870.098064
991,-0.57992,5,870.82715
992,9.0,9,872.177888
993,-1.0,5,872.771912
994,10.0,10,874.492109
995,10.0,10,876.091607
996,9.0,9,877.282848
997,-1.0,5,878.009976
998,0.0,6,878.748904
999,1.0,7,879.776126
1000,8.0,8,880.951806
1001,10.0,10,882.512201
1002,0.0,6,883.499956
1003,-2.0,4,884.130394
1004,9.0,9,885.443261
1005,9.0,9,886.779901
1006,9.0,9,888.199537
1007,-1.57953,4,888.79859
1008,10.0,10,890.296714
1009,9.0,9,891.694109
1010,9.0,9,893.096027
1011,10.0,10,894.40023
1012,10.0,10,895.928657
1013,8.0,8,897.177672
1014,-1.0,5,898.209188
1015,10.0,10,899.900717
1016,-1.0,5,900.438826
1017,0.0,6,901.327603
1018,10.0,10,902.713574
1019,0.0,6,903.548442
1020,-1.0,5,904.218118
1021,0.0,5,904.941299
1022,9.0,9,906.366635
1023,0.0,6,907.380291
1024,-3.0,3,907.895958
1025,-1.0,5,908.792886
1026,0.0,5,909.649659
1027,9.0,9,910.934499
1028,0.0,6,911.696253
1029,9.0,9,912.786937
1030,-1.0,5,913.562077
1031,8.0,8,914.623611
1032,-1.0,5,915.470931
1033,-1.0,5,916.34358
1034,-2.0,4,916.945569
1035,9.0,9,918.270659
1036,10.0,10,919.690693
1037,0.0,6,920.716543
1038,10.0,10,922.417447
1039,0.0,6,923.124101
1040,0.0,6,923.962395
1041,9.0,9,925.339045
