episode,reward,length,time
793,-0.373185,6,175.937709
794,2.0,8,176.188703
795,-0.841249,5,176.316994
796,-1.0,6,176.438227
797,-1.57953,4,176.515389
798,8.0,10,176.807612
799,9.0,9,176.973109
800,-2.0,4,177.089156
801,2.0,8,177.279958
802,7.681208,9,177.523066
803,7.615917,9,177.682941
804,9.0,9,177.884333
805,-1.57953,4,177.988321
806,-1.0,6,178.1192
807,2.0,13,178.556308
808,-0.299923,5,178.670519
809,1.0,13,179.009465
810,-0.691931,7,179.23635
811,9.0,9,179.448962
812,-1.0,5,179.63208
813,10.0,10,179.877863
814,-2.0,4,179.972883
815,-2.0,4,180.057673
816,8.616025,10,180.33282
817,0.420014,6,180.458235
818,-0.57992,5,180.588868
819,7.539083,11,180.879354
820,-2.0,4,181.025462
821,9.0,9,181.245023
822,8.618513,10,181.515814
823,10.0,10,181.783524
824,0.0,5,181.963578
825,-1.0,6,182.160743
826,0.0,6,182.28531
827,-3.447459,6,182.439789
828,9.0,9,182.599022
829,10.0,10,182.813037
830,-1.0,7,182.88056
831,7.538963,11,183.090304
832,2.551388,13,183.415492
833,9.0,9,183.613421
834,-2.581182,6,183.745768
835,7.475492,11,184.026166
836,-1.0,6,184.220633
837,-1.0,5,184.346885
838,8.615645,10,184.684415
839,8.615645,10,184.899686
840,-1.0,5,184.996087
841,9.0,9,185.197408
842,8.0,8,185.327158
843,9.0,9,185.53676
844,6.527788,12,185.884946
845,11.0,11,186.246965
846,9.0,9,186.3828
847,0.0,6,186.506248
848,-1.0,6,186.642766
849,-2.0,5,186.734023
850,0.0,5,186.850694
851,-1.0,5,186.966002
852,-1.0,5,187.107744
853,0.633121,8,187.287764
854,0.0,6,187.395803
855,0.0,6,187.554506
856,-1.436972,7,187.778547
857,9.0,9,188.056667
858,8.0,9,188.270975
859,-2.0,4,188.381542
860,1.0,6,188.538916
861,0.0,6,188.644721
862,6.459345,13,189.016044
863,-2.0,6,189.153567
864,0.0,6,189.24674
865,8.298371,11,189.490193
866,1.0,7,189.585621
867,9.0,9,189.772231
868,7.0,9,189.963084
869,1.617435,9,190.224161
870,-2.0,3,190.337196
871,3.681281,13,190.674502
872,10.0,10,190.98427
873,-1.0,6,191.176475
874,9.0,9,191.312394
875,10.0,10,191.620829
876,9.0,9,191.803793
877,-1.0,5,191.93304
878,0.0,7,192.08455
879,8.0,8,192.211088
880,-1.0,5,192.336779
881,3.775456,13,192.677996
882,1.0,6,192.869614
883,0.0,6,193.028422
884,10.0,10,193.283294
885,-1.0,5,193.420984
886,7.617435,9,193.574104
887,9.0,9,193.818245
888,-1.318719,6,193.897529
889,3.0,9,194.113277
890,10.0,10,194.307952
891,9.0,9,194.558908
892,0.0,6,194.696448
893,9.0,9,194.876651
894,5.089854,13,195.149331
895,8.615844,10,195.37101
896,0.0,6,195.467381
897,-1.646455,6,195.58208
