episode,reward,length,time
750,9.791667,11,105.650306
751,10.25,11,105.808535
752,9.208333,11,105.964869
753,10.708333,11,106.130692
754,9.875,11,106.291299
755,9.625,11,106.455053
756,9.583333,11,106.609787
757,9.75,11,106.769277
758,9.916667,11,106.936366
759,9.583333,11,107.090311
760,9.541667,11,107.254518
761,9.625,11,107.408102
762,10.416667,11,107.561116
763,1.083333,2,107.594312
764,8.958333,11,107.750592
765,9.875,11,107.907297
766,9.291667,11,108.064508
767,9.041667,11,108.220492
768,1.041667,2,108.255414
769,9.125,11,108.41139
770,9.916667,11,108.567896
771,9.541667,11,108.727385
772,9.375,11,108.885627
773,8.958333,11,109.042125
774,9.416667,11,109.199787
775,10.791667,11,109.35924
776,5.0,6,109.44991
777,9.708333,11,109.605619
778,9.125,11,109.7646
779,9.0,11,109.922606
780,10.083333,11,110.083469
781,1.125,2,110.116629
782,9.083333,11,110.271465
783,3.916667,5,110.347599
784,9.083333,11,110.503755
785,9.5,11,110.660774
786,9.708333,11,110.826486
787,9.833333,11,110.989228
788,9.375,11,111.147837
789,9.458333,11,111.312383
790,9.541667,11,111.470621
791,9.75,11,111.655466
792,9.875,11,111.826973
793,9.875,11,111.994907
794,9.291667,11,112.162273
795,9.291667,11,112.355435
796,9.291667,11,112.530082
797,10.166667,11,112.703073
798,10.041667,11,112.869737
799,10.208333,11,113.039212
800,8.916667,11,113.211399
801,9.125,11,113.378434
802,9.916667,11,113.547876
803,9.041667,11,113.713206
804,1.791667,3,113.764214
805,9.708333,11,113.933805
806,1.083333,2,113.970329
807,10.125,11,114.133987
808,9.75,11,114.301214
809,10.375,11,114.460967
810,9.0,11,114.629334
811,9.75,11,114.787265
812,9.708333,11,114.944659
813,9.75,11,115.099536
814,10.041667,11,115.264271
815,9.125,11,115.42453
816,8.958333,11,115.585921
817,1.083333,2,115.618693
818,9.791667,11,115.77399
819,9.083333,11,115.932423
820,3.708333,5,116.011102
821,10.958333,11,116.188057
822,10.166667,11,116.373802
823,9.583333,11,116.536278
824,1.0,2,116.580376
825,9.75,11,116.742835
826,10.416667,11,116.902234
827,9.25,11,117.065601
828,9.083333,11,117.228773
829,9.0,11,117.39064
830,9.125,11,117.550963
831,9.5,11,117.707172
832,2.0,3,117.754051
833,1.041667,2,117.787475
834,10.166667,11,117.945604
835,9.25,11,118.106435
836,10.041667,11,118.267558
837,1.083333,2,118.300808
838,9.25,11,118.461209
839,10.25,11,118.622332
840,9.916667,11,118.786957
841,1.0,2,118.819425
842,10.625,11,118.981603
843,9.291667,11,119.140475
844,9.416667,11,119.29999
845,9.5,11,119.45744
846,9.166667,11,119.62095
847,9.208333,11,119.778337
848,9.75,11,119.934524
849,10.041667,11,120.092428
850,9.875,11,120.251572
851,9.833333,11,120.410596
852,9.708333,11,120.570326
853,9.541667,11,120.733477
854,8.25,10,120.881373
855,9.333333,11,121.063129
856,9.625,11,121.218361
857,9.791667,11,121.382333
858,10.0,11,121.541494
859,9.75,11,121.700348
860,8.958333,11,121.860925
861,3.791667,5,121.94354
862,4.833333,6,122.029965
863,9.416667,11,122.189452
864,9.416667,11,122.358065
865,1.083333,2,122.390838
866,9.958333,11,122.54802
867,5.5,7,122.650567
868,9.333333,11,122.810317
869,9.166667,11,122.973896
870,9.125,11,123.132406
871,6.583333,8,123.250681
872,10.375,11,123.409497
873,9.791667,11,123.949467
874,9.375,11,124.11522
875,3.0,4,124.176933
876,10.291667,11,124.336952
877,6.625,8,124.454685
878,10.25,11,124.612442
879,9.083333,11,124.771308
880,10.0,11,124.926661
881,9.0,11,125.087217
882,9.833333,11,125.247322
883,9.291667,11,125.407992
884,9.666667,11,125.563482
885,9.625,11,125.724786
886,9.625,11,125.882042
887,9.541667,11,126.041144
888,9.708333,11,126.198827
889,9.583333,11,126.356812
890,9.791667,11,126.515165
891,9.041667,11,126.671185
892,9.708333,11,126.831836
893,9.375,11,126.993112
894,9.0,11,127.162999
895,9.75,11,127.32315
896,10.083333,11,127.482018
897,10.083333,11,127.637231
898,10.208333,11,127.798971
899,9.291667,11,127.958372
900,9.333333,11,128.11967
901,10.666667,11,128.280469
902,1.833333,3,128.326961
903,6.0,7,128.434465
904,10.416667,11,128.596253
905,1.125,2,128.647514
906,9.416667,11,128.809895
907,9.875,11,128.967138
908,10.25,11,129.12837
909,9.416667,11,129.285555
910,10.0,11,129.444786
911,10.166667,11,129.606171
912,9.708333,11,129.766143
913,9.291667,11,129.925422
914,9.208333,11,130.084614
915,8.708333,10,130.229492
916,9.916667,11,130.386063
917,6.333333,8,130.50641
918,1.833333,3,130.552969
919,9.375,11,130.715082
920,9.625,11,130.871761
921,9.416667,11,131.029733
922,5.583333,7,131.134134
923,10.791667,11,131.289501
924,9.041667,11,131.449402
925,10.458333,11,131.606893
926,1.791667,3,131.656127
927,9.458333,11,131.817347
928,9.958333,11,131.97497
929,9.875,11,132.136189
930,9.541667,11,132.29276
931,9.666667,11,132.451945
932,9.541667,11,132.610822
933,10.208333,11,132.770511
934,9.625,11,132.926294
935,9.416667,11,133.090362
936,9.583333,11,133.247827
937,10.041667,11,133.413153
938,10.75,11,133.571516
939,9.041667,11,133.733439
940,9.583333,11,133.891332
941,9.041667,11,134.052324
942,10.125,11,134.211703
943,9.5,11,134.372249
944,9.291667,11,134.532029
945,9.833333,11,134.68971
946,10.208333,11,134.850081
947,9.625,11,135.006818
948,9.708333,11,135.165864
949,8.416667,10,135.312684
950,9.625,11,135.474845
951,10.541667,11,135.631646
952,8.958333,11,135.790533
953,9.333333,11,135.953074
954,9.208333,11,136.109202
955,9.416667,11,136.279126
956,5.708333,7,136.39376
957,5.541667,7,136.51439
958,1.166667,2,136.548945
959,9.708333,11,136.713091
960,9.791667,11,136.869678
961,8.458333,10,137.021845
962,9.375,11,137.217997
963,10.0,11,137.397663
964,9.583333,11,137.56341
965,10.208333,11,137.739303
966,5.708333,7,137.85106
967,9.5,11,138.012096
968,10.083333,11,138.187154
969,9.125,11,138.350854
970,9.875,11,138.531306
971,9.208333,11,138.706877
972,9.041667,11,138.865418
973,9.625,11,139.032199
974,10.166667,11,139.195784
975,9.416667,11,139.356379
976,10.875,11,139.514375
977,9.541667,11,139.674565
978,9.791667,11,139.829591
979,9.125,11,139.991162
980,10.166667,11,140.151562
981,10.25,11,140.313291
982,10.208333,11,140.473235
983,9.833333,11,140.634334
984,9.208333,11,140.792261
985,10.166667,11,140.951437
986,9.666667,11,141.109382
987,9.541667,11,141.263616
988,9.916667,11,141.425431
989,8.958333,11,141.581095
990,10.125,11,141.743957
991,9.25,11,141.907708
992,9.75,11,142.062748
993,9.25,11,142.217934
994,9.25,11,142.380078
995,10.375,11,142.536931
996,9.625,11,142.697257
997,9.916667,11,142.859142
998,1.041667,2,142.891129
999,9.958333,11,143.043977
1000,9.791667,11,143.202691
1001,1.083333,2,143.234988
1002,9.208333,11,143.395272
1003,9.791667,11,143.561827
1004,10.458333,11,143.722716
1005,10.375,11,143.882172
1006,9.916667,11,144.044298
1007,10.625,11,144.200927
1008,9.041667,11,144.361802
1009,9.25,11,144.520413
1010,9.708333,11,144.680369
1011,9.75,11,144.83925
1012,10.666667,11,144.998883
1013,9.375,11,145.161982
1014,1.166667,2,145.194511
1015,9.25,11,145.378768
1016,9.458333,11,145.536597
1017,9.208333,11,145.695621
1018,9.5,11,145.858625
1019,9.666667,11,146.018477
1020,9.291667,11,146.180158
